Year,Month,Day,Hour,Minute,DNI
2008,4,5,20,30,0
2008,4,5,21,0,0
2008,4,5,21,30,0
2008,4,5,22,0,0
2008,4,5,22,30,0
2008,4,5,23,0,0
2008,4,5,23,30,0
2008,4,6,0,0,0
2008,4,6,0,30,0
2008,4,6,1,0,0
2008,4,6,1,30,0
2008,4,6,2,0,0
2008,4,6,2,30,0
2008,4,6,3,0,0
2008,4,6,3,30,0
2008,4,6,4,0,0
2008,4,6,4,30,0
2008,4,6,5,0,0
2008,4,6,5,30,0
2008,4,6,6,0,0
2008,4,6,6,30,0
2008,4,6,7,0,426
2008,4,6,7,30,640
2008,4,6,8,0,783
2008,4,6,8,30,859
2008,4,6,9,0,907
2008,4,6,9,30,944
2008,4,6,10,0,974
2008,4,6,10,30,993
2008,4,6,11,0,1008
2008,4,6,11,30,1017
2008,4,6,12,0,1015
2008,4,6,12,30,1017
2008,4,6,13,0,1015
2008,4,6,13,30,1010
2008,4,6,14,0,1000
2008,4,6,14,30,986
2008,4,6,15,0,966
2008,4,6,15,30,34
2008,4,6,16,0,302
2008,4,6,16,30,855
2008,4,6,17,0,374
2008,4,6,17,30,406
2008,4,6,18,0,286
2008,4,6,18,30,130
2008,4,6,19,0,0
2008,4,6,19,30,0
2008,4,6,20,0,0
2008,4,6,20,30,0
2008,4,6,21,0,0
2008,4,6,21,30,0
2008,4,6,22,0,0
2008,4,6,22,30,0
2008,4,6,23,0,0
2008,4,6,23,30,0
2008,4,7,0,0,0
2008,4,7,0,30,0
2008,4,7,1,0,0
2008,4,7,1,30,0
2008,4,7,2,0,0
2008,4,7,2,30,0
2008,4,7,3,0,0
2008,4,7,3,30,0
2008,4,7,4,0,0
2008,4,7,4,30,0
2008,4,7,5,0,0
2008,4,7,5,30,0
2008,4,7,6,0,0
2008,4,7,6,30,0
2008,4,7,7,0,435
2008,4,7,7,30,643
2008,4,7,8,0,763
2008,4,7,8,30,840
2008,4,7,9,0,863
2008,4,7,9,30,903
2008,4,7,10,0,932
2008,4,7,10,30,953
2008,4,7,11,0,967
2008,4,7,11,30,977
2008,4,7,12,0,980
2008,4,7,12,30,982
2008,4,7,13,0,973
2008,4,7,13,30,967
2008,4,7,14,0,944
2008,4,7,14,30,929
2008,4,7,15,0,874
2008,4,7,15,30,845
2008,4,7,16,0,451
2008,4,7,16,30,415
2008,4,7,17,0,313
2008,4,7,17,30,0
2008,4,7,18,0,0
2008,4,7,18,30,0
2008,4,7,19,0,0
2008,4,7,19,30,0
2008,4,7,20,0,0
2008,4,7,20,30,0
2008,4,7,21,0,0
2008,4,7,21,30,0
2008,4,7,22,0,0
2008,4,7,22,30,0
2008,4,7,23,0,0
2008,4,7,23,30,0
2008,4,8,0,0,0
2008,4,8,0,30,0
2008,4,8,1,0,0
2008,4,8,1,30,0
2008,4,8,2,0,0
2008,4,8,2,30,0
2008,4,8,3,0,0
2008,4,8,3,30,0
2008,4,8,4,0,0
2008,4,8,4,30,0
2008,4,8,5,0,0
2008,4,8,5,30,0
2008,4,8,6,0,0
2008,4,8,6,30,0
2008,4,8,7,0,382
2008,4,8,7,30,591
2008,4,8,8,0,724
2008,4,8,8,30,804
2008,4,8,9,0,824
2008,4,8,9,30,866
2008,4,8,10,0,892
2008,4,8,10,30,914
2008,4,8,11,0,922
2008,4,8,11,30,933
2008,4,8,12,0,911
2008,4,8,12,30,913
2008,4,8,13,0,875
2008,4,8,13,30,867
2008,4,8,14,0,816
2008,4,8,14,30,797
2008,4,8,15,0,410
2008,4,8,15,30,519
2008,4,8,16,0,193
2008,4,8,16,30,21
2008,4,8,17,0,380
2008,4,8,17,30,245
2008,4,8,18,0,127
2008,4,8,18,30,19
2008,4,8,19,0,0
2008,4,8,19,30,0
2008,4,8,20,0,0
2008,4,8,20,30,0
2008,4,8,21,0,0
2008,4,8,21,30,0
2008,4,8,22,0,0
2008,4,8,22,30,0
2008,4,8,23,0,0
2008,4,8,23,30,0
2008,4,9,0,0,0
2008,4,9,0,30,0
2008,4,9,1,0,0
2008,4,9,1,30,0
2008,4,9,2,0,0
2008,4,9,2,30,0
2008,4,9,3,0,0
2008,4,9,3,30,0
2008,4,9,4,0,0
2008,4,9,4,30,0
2008,4,9,5,0,0
2008,4,9,5,30,0
2008,4,9,6,0,0
2008,4,9,6,30,0
2008,4,9,7,0,263
2008,4,9,7,30,462
2008,4,9,8,0,603
2008,4,9,8,30,693
2008,4,9,9,0,716
2008,4,9,9,30,765
2008,4,9,10,0,805
2008,4,9,10,30,832
2008,4,9,11,0,846
2008,4,9,11,30,859
2008,4,9,12,0,864
2008,4,9,12,30,868
2008,4,9,13,0,850
2008,4,9,13,30,486
2008,4,9,14,0,72
2008,4,9,14,30,143
2008,4,9,15,0,788
2008,4,9,15,30,755
2008,4,9,16,0,72
2008,4,9,16,30,0
2008,4,9,17,0,69
2008,4,9,17,30,0
2008,4,9,18,0,44
2008,4,9,18,30,0
2008,4,9,19,0,0
2008,4,9,19,30,0
2008,4,9,20,0,0
2008,4,9,20,30,0
2008,4,9,21,0,0
2008,4,9,21,30,0
2008,4,9,22,0,0
2008,4,9,22,30,0
2008,4,9,23,0,0
2008,4,9,23,30,0
2008,4,10,0,0,0
2008,4,10,0,30,0
2008,4,10,1,0,0
2008,4,10,1,30,0
2008,4,10,2,0,0
2008,4,10,2,30,0
2008,4,10,3,0,0
2008,4,10,3,30,0
2008,4,10,4,0,0
2008,4,10,4,30,0
2008,4,10,5,0,0
2008,4,10,5,30,0
2008,4,10,6,0,0
2008,4,10,6,30,0
2008,4,10,7,0,418
2008,4,10,7,30,618
2008,4,10,8,0,742
2008,4,10,8,30,819
2008,4,10,9,0,858
2008,4,10,9,30,898
2008,4,10,10,0,928
2008,4,10,10,30,949
2008,4,10,11,0,963
2008,4,10,11,30,973
2008,4,10,12,0,976
2008,4,10,12,30,977
2008,4,10,13,0,968
2008,4,10,13,30,962
2008,4,10,14,0,936
2008,4,10,14,30,616
2008,4,10,15,0,104
2008,4,10,15,30,74
2008,4,10,16,0,786
2008,4,10,16,30,732
2008,4,10,17,0,652
2008,4,10,17,30,607
2008,4,10,18,0,446
2008,4,10,18,30,126
2008,4,10,19,0,0
2008,4,10,19,30,0
2008,4,10,20,0,0
2008,4,10,20,30,0
2008,4,10,21,0,0
2008,4,10,21,30,0
2008,4,10,22,0,0
2008,4,10,22,30,0
2008,4,10,23,0,0
2008,4,10,23,30,0
2008,4,11,0,0,0
2008,4,11,0,30,0
2008,4,11,1,0,0
2008,4,11,1,30,0
2008,4,11,2,0,0
2008,4,11,2,30,0
2008,4,11,3,0,0
2008,4,11,3,30,0
2008,4,11,4,0,0
2008,4,11,4,30,0
2008,4,11,5,0,0
2008,4,11,5,30,0
2008,4,11,6,0,0
2008,4,11,6,30,57
2008,4,11,7,0,389
2008,4,11,7,30,588
2008,4,11,8,0,713
2008,4,11,8,30,793
2008,4,11,9,0,826
2008,4,11,9,30,868
2008,4,11,10,0,902
2008,4,11,10,30,924
2008,4,11,11,0,938
2008,4,11,11,30,948
2008,4,11,12,0,940
2008,4,11,12,30,942
2008,4,11,13,0,916
2008,4,11,13,30,909
2008,4,11,14,0,847
2008,4,11,14,30,829
2008,4,11,15,0,758
2008,4,11,15,30,722
2008,4,11,16,0,626
2008,4,11,16,30,302
2008,4,11,17,0,342
2008,4,11,17,30,283
2008,4,11,18,0,66
2008,4,11,18,30,0
2008,4,11,19,0,0
2008,4,11,19,30,0
2008,4,11,20,0,0
2008,4,11,20,30,0
2008,4,11,21,0,0
2008,4,11,21,30,0
2008,4,11,22,0,0
2008,4,11,22,30,0
2008,4,11,23,0,0
2008,4,11,23,30,0
2008,4,12,0,0,0
2008,4,12,0,30,0
2008,4,12,1,0,0
2008,4,12,1,30,0
2008,4,12,2,0,0
2008,4,12,2,30,0
2008,4,12,3,0,0
2008,4,12,3,30,0
2008,4,12,4,0,0
2008,4,12,4,30,0
2008,4,12,5,0,0
2008,4,12,5,30,0
2008,4,12,6,0,0
2008,4,12,6,30,9
2008,4,12,7,0,180
2008,4,12,7,30,354
2008,4,12,8,0,494
2008,4,12,8,30,587
2008,4,12,9,0,625
2008,4,12,9,30,677
2008,4,12,10,0,703
2008,4,12,10,30,733
2008,4,12,11,0,732
2008,4,12,11,30,747
2008,4,12,12,0,774
2008,4,12,12,30,778
2008,4,12,13,0,748
2008,4,12,13,30,352
2008,4,12,14,0,20
2008,4,12,14,30,14
2008,4,12,15,0,11
2008,4,12,15,30,0
2008,4,12,16,0,114
2008,4,12,16,30,30
2008,4,12,17,0,95
2008,4,12,17,30,26
2008,4,12,18,0,42
2008,4,12,18,30,0
2008,4,12,19,0,0
2008,4,12,19,30,0
2008,4,12,20,0,0
2008,4,12,20,30,0
2008,4,12,21,0,0
2008,4,12,21,30,0
2008,4,12,22,0,0
2008,4,12,22,30,0
2008,4,12,23,0,0
2008,4,12,23,30,0
2008,4,13,0,0,0
2008,4,13,0,30,0
2008,4,13,1,0,0
2008,4,13,1,30,0
2008,4,13,2,0,0
2008,4,13,2,30,0
2008,4,13,3,0,0
2008,4,13,3,30,0
2008,4,13,4,0,0
2008,4,13,4,30,0
2008,4,13,5,0,0
2008,4,13,5,30,0
2008,4,13,6,0,0
2008,4,13,6,30,0
2008,4,13,7,0,0
2008,4,13,7,30,0
2008,4,13,8,0,0
2008,4,13,8,30,0
2008,4,13,9,0,1
2008,4,13,9,30,42
2008,4,13,10,0,38
2008,4,13,10,30,42
2008,4,13,11,0,37
2008,4,13,11,30,26
2008,4,13,12,0,77
2008,4,13,12,30,17
2008,4,13,13,0,19
2008,4,13,13,30,15
2008,4,13,14,0,12
2008,4,13,14,30,25
2008,4,13,15,0,17
2008,4,13,15,30,78
2008,4,13,16,0,52
2008,4,13,16,30,93
2008,4,13,17,0,169
2008,4,13,17,30,552
2008,4,13,18,0,359
2008,4,13,18,30,134
2008,4,13,19,0,0
2008,4,13,19,30,0
2008,4,13,20,0,0
2008,4,13,20,30,0
2008,4,13,21,0,0
2008,4,13,21,30,0
2008,4,13,22,0,0
2008,4,13,22,30,0
2008,4,13,23,0,0
2008,4,13,23,30,0
2008,4,14,0,0,0
2008,4,14,0,30,0
2008,4,14,1,0,0
2008,4,14,1,30,0
2008,4,14,2,0,0
2008,4,14,2,30,0
2008,4,14,3,0,0
2008,4,14,3,30,0
2008,4,14,4,0,0
2008,4,14,4,30,0
2008,4,14,5,0,0
2008,4,14,5,30,0
2008,4,14,6,0,0
2008,4,14,6,30,81
2008,4,14,7,0,403
2008,4,14,7,30,0
2008,4,14,8,0,0
2008,4,14,8,30,46
2008,4,14,9,0,297
2008,4,14,9,30,38
2008,4,14,10,0,223
2008,4,14,10,30,254
2008,4,14,11,0,951
2008,4,14,11,30,960
2008,4,14,12,0,946
2008,4,14,12,30,947
2008,4,14,13,0,930
2008,4,14,13,30,924
2008,4,14,14,0,893
2008,4,14,14,30,113
2008,4,14,15,0,34
2008,4,14,15,30,384
2008,4,14,16,0,421
2008,4,14,16,30,240
2008,4,14,17,0,0
2008,4,14,17,30,88
2008,4,14,18,0,61
2008,4,14,18,30,0
2008,4,14,19,0,0
2008,4,14,19,30,0
2008,4,14,20,0,0
2008,4,14,20,30,0
2008,4,14,21,0,0
2008,4,14,21,30,0
2008,4,14,22,0,0
2008,4,14,22,30,0
2008,4,14,23,0,0
2008,4,14,23,30,0
2008,4,15,0,0,0
2008,4,15,0,30,0
2008,4,15,1,0,0
2008,4,15,1,30,0
2008,4,15,2,0,0
2008,4,15,2,30,0
2008,4,15,3,0,0
2008,4,15,3,30,0
2008,4,15,4,0,0
2008,4,15,4,30,0
2008,4,15,5,0,0
2008,4,15,5,30,0
2008,4,15,6,0,0
2008,4,15,6,30,0
2008,4,15,7,0,381
2008,4,15,7,30,566
2008,4,15,8,0,688
2008,4,15,8,30,342
2008,4,15,9,0,167
2008,4,15,9,30,57
2008,4,15,10,0,223
2008,4,15,10,30,400
2008,4,15,11,0,380
2008,4,15,11,30,916
2008,4,15,12,0,360
2008,4,15,12,30,464
2008,4,15,13,0,463
2008,4,15,13,30,42
2008,4,15,14,0,33
2008,4,15,14,30,44
2008,4,15,15,0,33
2008,4,15,15,30,34
2008,4,15,16,0,54
2008,4,15,16,30,3
2008,4,15,17,0,4
2008,4,15,17,30,0
2008,4,15,18,0,68
2008,4,15,18,30,0
2008,4,15,19,0,0
2008,4,15,19,30,0
2008,4,15,20,0,0
2008,4,15,20,30,0
2008,4,15,21,0,0
2008,4,15,21,30,0
2008,4,15,22,0,0
2008,4,15,22,30,0
2008,4,15,23,0,0
2008,4,15,23,30,0
2008,4,16,0,0,0
2008,4,16,0,30,0
2008,4,16,1,0,0
2008,4,16,1,30,0
2008,4,16,2,0,0
2008,4,16,2,30,0
2008,4,16,3,0,0
2008,4,16,3,30,0
2008,4,16,4,0,0
2008,4,16,4,30,0
2008,4,16,5,0,0
2008,4,16,5,30,0
2008,4,16,6,0,0
2008,4,16,6,30,0
2008,4,16,7,0,306
2008,4,16,7,30,525
2008,4,16,8,0,656
2008,4,16,8,30,737
2008,4,16,9,0,534
2008,4,16,9,30,584
2008,4,16,10,0,841
2008,4,16,10,30,865
2008,4,16,11,0,872
2008,4,16,11,30,884
2008,4,16,12,0,409
2008,4,16,12,30,842
2008,4,16,13,0,168
2008,4,16,13,30,220
2008,4,16,14,0,372
2008,4,16,14,30,322
2008,4,16,15,0,312
2008,4,16,15,30,152
2008,4,16,16,0,153
2008,4,16,16,30,0
2008,4,16,17,0,0
2008,4,16,17,30,0
2008,4,16,18,0,0
2008,4,16,18,30,0
2008,4,16,19,0,0
2008,4,16,19,30,0
2008,4,16,20,0,0
2008,4,16,20,30,0
2008,4,16,21,0,0
2008,4,16,21,30,0
2008,4,16,22,0,0
2008,4,16,22,30,0
2008,4,16,23,0,0
2008,4,16,23,30,0
2008,4,17,0,0,0
2008,4,17,0,30,0
2008,4,17,1,0,0
2008,4,17,1,30,0
2008,4,17,2,0,0
2008,4,17,2,30,0
2008,4,17,3,0,0
2008,4,17,3,30,0
2008,4,17,4,0,0
2008,4,17,4,30,0
2008,4,17,5,0,0
2008,4,17,5,30,0
2008,4,17,6,0,0
2008,4,17,6,30,12
2008,4,17,7,0,156
2008,4,17,7,30,306
2008,4,17,8,0,449
2008,4,17,8,30,539
2008,4,17,9,0,572
2008,4,17,9,30,624
2008,4,17,10,0,644
2008,4,17,10,30,674
2008,4,17,11,0,683
2008,4,17,11,30,13
2008,4,17,12,0,34
2008,4,17,12,30,51
2008,4,17,13,0,339
2008,4,17,13,30,85
2008,4,17,14,0,368
2008,4,17,14,30,281
2008,4,17,15,0,21
2008,4,17,15,30,154
2008,4,17,16,0,283
2008,4,17,16,30,0
2008,4,17,17,0,138
2008,4,17,17,30,72
2008,4,17,18,0,19
2008,4,17,18,30,0
2008,4,17,19,0,0
2008,4,17,19,30,0
2008,4,17,20,0,0
2008,4,17,20,30,0
2008,4,17,21,0,0
2008,4,17,21,30,0
2008,4,17,22,0,0
2008,4,17,22,30,0
2008,4,17,23,0,0
2008,4,17,23,30,0
2008,4,18,0,0,0
2008,4,18,0,30,0
2008,4,18,1,0,0
2008,4,18,1,30,0
2008,4,18,2,0,0
2008,4,18,2,30,0
2008,4,18,3,0,0
2008,4,18,3,30,0
2008,4,18,4,0,0
2008,4,18,4,30,0
2008,4,18,5,0,0
2008,4,18,5,30,0
2008,4,18,6,0,0
2008,4,18,6,30,78
2008,4,18,7,0,372
2008,4,18,7,30,553
2008,4,18,8,0,679
2008,4,18,8,30,756
2008,4,18,9,0,783
2008,4,18,9,30,826
2008,4,18,10,0,851
2008,4,18,10,30,875
2008,4,18,11,0,882
2008,4,18,11,30,893
2008,4,18,12,0,887
2008,4,18,12,30,889
2008,4,18,13,0,872
2008,4,18,13,30,865
2008,4,18,14,0,835
2008,4,18,14,30,818
2008,4,18,15,0,792
2008,4,18,15,30,107
2008,4,18,16,0,105
2008,4,18,16,30,295
2008,4,18,17,0,113
2008,4,18,17,30,0
2008,4,18,18,0,0
2008,4,18,18,30,0
2008,4,18,19,0,0
2008,4,18,19,30,0
2008,4,18,20,0,0
2008,4,18,20,30,0
2008,4,18,21,0,0
2008,4,18,21,30,0
2008,4,18,22,0,0
2008,4,18,22,30,0
2008,4,18,23,0,0
2008,4,18,23,30,0
2008,4,19,0,0,0
2008,4,19,0,30,0
2008,4,19,1,0,0
2008,4,19,1,30,0
2008,4,19,2,0,0
2008,4,19,2,30,0
2008,4,19,3,0,0
2008,4,19,3,30,0
2008,4,19,4,0,0
2008,4,19,4,30,0
2008,4,19,5,0,0
2008,4,19,5,30,0
2008,4,19,6,0,0
2008,4,19,6,30,10
2008,4,19,7,0,143
2008,4,19,7,30,284
2008,4,19,8,0,429
2008,4,19,8,30,517
2008,4,19,9,0,501
2008,4,19,9,30,554
2008,4,19,10,0,587
2008,4,19,10,30,619
2008,4,19,11,0,627
2008,4,19,11,30,644
2008,4,19,12,0,700
2008,4,19,12,30,705
2008,4,19,13,0,345
2008,4,19,13,30,350
2008,4,19,14,0,365
2008,4,19,14,30,416
2008,4,19,15,0,435
2008,4,19,15,30,222
2008,4,19,16,0,277
2008,4,19,16,30,311
2008,4,19,17,0,372
2008,4,19,17,30,133
2008,4,19,18,0,88
2008,4,19,18,30,0
2008,4,19,19,0,0
2008,4,19,19,30,0
2008,4,19,20,0,0
2008,4,19,20,30,0
2008,4,19,21,0,0
2008,4,19,21,30,0
2008,4,19,22,0,0
2008,4,19,22,30,0
2008,4,19,23,0,0
2008,4,19,23,30,0
2008,4,20,0,0,0
2008,4,20,0,30,0
2008,4,20,1,0,0
2008,4,20,1,30,0
2008,4,20,2,0,0
2008,4,20,2,30,0
2008,4,20,3,0,0
2008,4,20,3,30,0
2008,4,20,4,0,0
2008,4,20,4,30,0
2008,4,20,5,0,0
2008,4,20,5,30,0
2008,4,20,6,0,0
2008,4,20,6,30,43
2008,4,20,7,0,170
2008,4,20,7,30,440
2008,4,20,8,0,594
2008,4,20,8,30,677
2008,4,20,9,0,723
2008,4,20,9,30,769
2008,4,20,10,0,809
2008,4,20,10,30,834
2008,4,20,11,0,852
2008,4,20,11,30,865
2008,4,20,12,0,835
2008,4,20,12,30,838
2008,4,20,13,0,816
2008,4,20,13,30,809
2008,4,20,14,0,766
2008,4,20,14,30,747
2008,4,20,15,0,723
2008,4,20,15,30,625
2008,4,20,16,0,228
2008,4,20,16,30,155
2008,4,20,17,0,265
2008,4,20,17,30,76
2008,4,20,18,0,0
2008,4,20,18,30,0
2008,4,20,19,0,0
2008,4,20,19,30,0
2008,4,20,20,0,0
2008,4,20,20,30,0
2008,4,20,21,0,0
2008,4,20,21,30,0
2008,4,20,22,0,0
2008,4,20,22,30,0
2008,4,20,23,0,0
2008,4,20,23,30,0
2008,4,21,0,0,0
2008,4,21,0,30,0
2008,4,21,1,0,0
2008,4,21,1,30,0
2008,4,21,2,0,0
2008,4,21,2,30,0
2008,4,21,3,0,0
2008,4,21,3,30,0
2008,4,21,4,0,0
2008,4,21,4,30,0
2008,4,21,5,0,0
2008,4,21,5,30,0
2008,4,21,6,0,0
2008,4,21,6,30,44
2008,4,21,7,0,268
2008,4,21,7,30,435
2008,4,21,8,0,577
2008,4,21,8,30,660
2008,4,21,9,0,709
2008,4,21,9,30,756
2008,4,21,10,0,795
2008,4,21,10,30,820
2008,4,21,11,0,831
2008,4,21,11,30,843
2008,4,21,12,0,828
2008,4,21,12,30,831
2008,4,21,13,0,797
2008,4,21,13,30,789
2008,4,21,14,0,737
2008,4,21,14,30,716
2008,4,21,15,0,730
2008,4,21,15,30,548
2008,4,21,16,0,600
2008,4,21,16,30,180
2008,4,21,17,0,117
2008,4,21,17,30,26
2008,4,21,18,0,5
2008,4,21,18,30,0
2008,4,21,19,0,0
2008,4,21,19,30,0
2008,4,21,20,0,0
2008,4,21,20,30,0
2008,4,21,21,0,0
2008,4,21,21,30,0
2008,4,21,22,0,0
2008,4,21,22,30,0
2008,4,21,23,0,0
2008,4,21,23,30,0
2008,4,22,0,0,0
2008,4,22,0,30,0
2008,4,22,1,0,0
2008,4,22,1,30,0
2008,4,22,2,0,0
2008,4,22,2,30,0
2008,4,22,3,0,0
2008,4,22,3,30,0
2008,4,22,4,0,0
2008,4,22,4,30,0
2008,4,22,5,0,0
2008,4,22,5,30,0
2008,4,22,6,0,0
2008,4,22,6,30,69
2008,4,22,7,0,313
2008,4,22,7,30,483
2008,4,22,8,0,619
2008,4,22,8,30,699
2008,4,22,9,0,768
2008,4,22,9,30,811
2008,4,22,10,0,853
2008,4,22,10,30,876
2008,4,22,11,0,895
2008,4,22,11,30,906
2008,4,22,12,0,900
2008,4,22,12,30,902
2008,4,22,13,0,871
2008,4,22,13,30,863
2008,4,22,14,0,411
2008,4,22,14,30,418
2008,4,22,15,0,685
2008,4,22,15,30,261
2008,4,22,16,0,14
2008,4,22,16,30,42
2008,4,22,17,0,0
2008,4,22,17,30,130
2008,4,22,18,0,0
2008,4,22,18,30,0
2008,4,22,19,0,0
2008,4,22,19,30,0
2008,4,22,20,0,0
2008,4,22,20,30,0
2008,4,22,21,0,0
2008,4,22,21,30,0
2008,4,22,22,0,0
2008,4,22,22,30,0
2008,4,22,23,0,0
2008,4,22,23,30,0
2008,4,23,0,0,0
2008,4,23,0,30,0
2008,4,23,1,0,0
2008,4,23,1,30,0
2008,4,23,2,0,0
2008,4,23,2,30,0
2008,4,23,3,0,0
2008,4,23,3,30,0
2008,4,23,4,0,0
2008,4,23,4,30,0
2008,4,23,5,0,0
2008,4,23,5,30,0
2008,4,23,6,0,0
2008,4,23,6,30,81
2008,4,23,7,0,350
2008,4,23,7,30,522
2008,4,23,8,0,662
2008,4,23,8,30,739
2008,4,23,9,0,792
2008,4,23,9,30,833
2008,4,23,10,0,869
2008,4,23,10,30,892
2008,4,23,11,0,907
2008,4,23,11,30,918
2008,4,23,12,0,919
2008,4,23,12,30,921
2008,4,23,13,0,897
2008,4,23,13,30,891
2008,4,23,14,0,390
2008,4,23,14,30,442
2008,4,23,15,0,21
2008,4,23,15,30,0
2008,4,23,16,0,7
2008,4,23,16,30,0
2008,4,23,17,0,4
2008,4,23,17,30,0
2008,4,23,18,0,0
2008,4,23,18,30,0
2008,4,23,19,0,0
2008,4,23,19,30,0
2008,4,23,20,0,0
2008,4,23,20,30,0
2008,4,23,21,0,0
2008,4,23,21,30,0
2008,4,23,22,0,0
2008,4,23,22,30,0
2008,4,23,23,0,0
2008,4,23,23,30,0
2008,4,24,0,0,0
2008,4,24,0,30,0
2008,4,24,1,0,0
2008,4,24,1,30,0
2008,4,24,2,0,0
2008,4,24,2,30,0
2008,4,24,3,0,0
2008,4,24,3,30,0
2008,4,24,4,0,0
2008,4,24,4,30,0
2008,4,24,5,0,0
2008,4,24,5,30,0
2008,4,24,6,0,0
2008,4,24,6,30,112
2008,4,24,7,0,388
2008,4,24,7,30,557
2008,4,24,8,0,676
2008,4,24,8,30,751
2008,4,24,9,0,794
2008,4,24,9,30,834
2008,4,24,10,0,859
2008,4,24,10,30,881
2008,4,24,11,0,887
2008,4,24,11,30,898
2008,4,24,12,0,881
2008,4,24,12,30,883
2008,4,24,13,0,845
2008,4,24,13,30,837
2008,4,24,14,0,791
2008,4,24,14,30,771
2008,4,24,15,0,221
2008,4,24,15,30,22
2008,4,24,16,0,0
2008,4,24,16,30,21
2008,4,24,17,0,0
2008,4,24,17,30,0
2008,4,24,18,0,138
2008,4,24,18,30,0
2008,4,24,19,0,0
2008,4,24,19,30,0
2008,4,24,20,0,0
2008,4,24,20,30,0
2008,4,24,21,0,0
2008,4,24,21,30,0
2008,4,24,22,0,0
2008,4,24,22,30,0
2008,4,24,23,0,0
2008,4,24,23,30,0
2008,4,25,0,0,0
2008,4,25,0,30,0
2008,4,25,1,0,0
2008,4,25,1,30,0
2008,4,25,2,0,0
2008,4,25,2,30,0
2008,4,25,3,0,0
2008,4,25,3,30,0
2008,4,25,4,0,0
2008,4,25,4,30,0
2008,4,25,5,0,0
2008,4,25,5,30,0
2008,4,25,6,0,0
2008,4,25,6,30,69
2008,4,25,7,0,310
2008,4,25,7,30,475
2008,4,25,8,0,612
2008,4,25,8,30,691
2008,4,25,9,0,735
2008,4,25,9,30,779
2008,4,25,10,0,816
2008,4,25,10,30,840
2008,4,25,11,0,850
2008,4,25,11,30,862
2008,4,25,12,0,852
2008,4,25,12,30,854
2008,4,25,13,0,811
2008,4,25,13,30,803
2008,4,25,14,0,745
2008,4,25,14,30,725
2008,4,25,15,0,462
2008,4,25,15,30,76
2008,4,25,16,0,0
2008,4,25,16,30,17
2008,4,25,17,0,0
2008,4,25,17,30,0
2008,4,25,18,0,101
2008,4,25,18,30,0
2008,4,25,19,0,0
2008,4,25,19,30,0
2008,4,25,20,0,0
2008,4,25,20,30,0
2008,4,25,21,0,0
2008,4,25,21,30,0
2008,4,25,22,0,0
2008,4,25,22,30,0
2008,4,25,23,0,0
2008,4,25,23,30,0
2008,4,26,0,0,0
2008,4,26,0,30,0
2008,4,26,1,0,0
2008,4,26,1,30,0
2008,4,26,2,0,0
2008,4,26,2,30,0
2008,4,26,3,0,0
2008,4,26,3,30,0
2008,4,26,4,0,0
2008,4,26,4,30,0
2008,4,26,5,0,0
2008,4,26,5,30,0
2008,4,26,6,0,0
2008,4,26,6,30,51
2008,4,26,7,0,252
2008,4,26,7,30,409
2008,4,26,8,0,546
2008,4,26,8,30,628
2008,4,26,9,0,680
2008,4,26,9,30,726
2008,4,26,10,0,749
2008,4,26,10,30,775
2008,4,26,11,0,748
2008,4,26,11,30,761
2008,4,26,12,0,705
2008,4,26,12,30,707
2008,4,26,13,0,144
2008,4,26,13,30,35
2008,4,26,14,0,0
2008,4,26,14,30,3
2008,4,26,15,0,24
2008,4,26,15,30,0
2008,4,26,16,0,3
2008,4,26,16,30,8
2008,4,26,17,0,10
2008,4,26,17,30,19
2008,4,26,18,0,18
2008,4,26,18,30,0
2008,4,26,19,0,0
2008,4,26,19,30,0
2008,4,26,20,0,0
2008,4,26,20,30,0
2008,4,26,21,0,0
2008,4,26,21,30,0
2008,4,26,22,0,0
2008,4,26,22,30,0
2008,4,26,23,0,0
2008,4,26,23,30,0
2008,4,27,0,0,0
2008,4,27,0,30,0
2008,4,27,1,0,0
2008,4,27,1,30,0
2008,4,27,2,0,0
2008,4,27,2,30,0
2008,4,27,3,0,0
2008,4,27,3,30,0
2008,4,27,4,0,0
2008,4,27,4,30,0
2008,4,27,5,0,0
2008,4,27,5,30,0
2008,4,27,6,0,0
2008,4,27,6,30,36
2008,4,27,7,0,216
2008,4,27,7,30,364
2008,4,27,8,0,510
2008,4,27,8,30,593
2008,4,27,9,0,620
2008,4,27,9,30,668
2008,4,27,10,0,691
2008,4,27,10,30,719
2008,4,27,11,0,707
2008,4,27,11,30,721
2008,4,27,12,0,534
2008,4,27,12,30,374
2008,4,27,13,0,19
2008,4,27,13,30,36
2008,4,27,14,0,203
2008,4,27,14,30,282
2008,4,27,15,0,472
2008,4,27,15,30,531
2008,4,27,16,0,61
2008,4,27,16,30,5
2008,4,27,17,0,163
2008,4,27,17,30,131
2008,4,27,18,0,57
2008,4,27,18,30,0
2008,4,27,19,0,0
2008,4,27,19,30,0
2008,4,27,20,0,0
2008,4,27,20,30,0
2008,4,27,21,0,0
2008,4,27,21,30,0
2008,4,27,22,0,0
2008,4,27,22,30,0
2008,4,27,23,0,0
2008,4,27,23,30,0
2008,4,28,0,0,0
2008,4,28,0,30,0
2008,4,28,1,0,0
2008,4,28,1,30,0
2008,4,28,2,0,0
2008,4,28,2,30,0
2008,4,28,3,0,0
2008,4,28,3,30,0
2008,4,28,4,0,0
2008,4,28,4,30,0
2008,4,28,5,0,0
